time,flux
1078.7921964811976,272563.3125
1078.8126295030231,272592.75
1078.8330626249226,272553.9375
1078.8534955469297,272579.5625
1078.8739285690244,272601.78125
1078.8943616912002,272599.875
1078.9147946134835,272572.3125
1078.9352277358412,272595.34375
1078.9556607583,272575.40625
1078.9760936808525,272589.0
1078.9965268035012,272576.40625
1079.0169598262291,272611.875
1079.0373927490657,272564.21875
1079.0578258719906,272607.0
1079.078258894995,272576.96875
1079.0986920181022,272592.90625
1079.1191249413023,272579.9375
1079.1395579645832,272610.25
1079.159991087974,272610.9375
1079.1804241114514,272597.375
1079.2008570350154,272584.75
1079.221290158683,272572.3125
1079.2417231824363,272606.75
1079.2621561062842,272619.625
1079.282589230228,272617.84375
1079.303022154265,272615.96875
1079.323455278383,272604.125
1079.34388830261,272628.09375
1079.3643212269308,272582.28125
1079.384754351333,272605.5625
1079.4051873758435,272610.125
1079.4256203004406,272619.09375
1079.4460534251266,272587.6875
1079.4664864499136,272584.78125
1079.4869193748018,272576.46875
1079.507352499757,272582.375
1079.5277855248278,272595.96875
1079.5482186499794,272594.03125
1079.568651575246,272604.46875
1079.5890846005932,272586.9375
1079.6095177260358,272586.15625
1079.6299506515788,272606.125
1079.65038367721,272612.5
1079.6708168029363,272603.0625
1079.6912497287558,272575.09375
1079.711682754678,272586.8125
1079.7321158806808,272575.5625
1079.752548906792,272578.875
1079.772981932998,272575.5625
1079.793414959291,272600.9375
1079.8138479856862,272594.25
1079.834281012183,272614.46875
1079.85471403876,272602.46875
1079.8751470654388,272562.09375
1079.8955800922122,272659.90625
1079.9160131190802,272614.625
1079.9364462460435,272623.0625
1079.9568791731144,272623.15625
1079.9773122002662,272585.0
1079.9977453275203,272600.9375
1080.0181782548752,272588.90625
1080.038611282318,272597.6875
1080.059044409856,272610.0625
1080.0794773374946,272601.84375
1080.0999103652211,272635.0
1080.1203434930576,272621.21875
1080.140776420987,272609.9375
1080.1612095490054,272641.625
1080.1816425771322,272641.59375
1080.2020755053527,272640.1875
1080.222508633662,272608.59375
1080.2429416620726,272637.21875
1080.263374690585,272585.8125
1080.2838077191773,272613.65625
1080.3042407478788,272641.8125
1080.3246737766822,272628.59375
1080.3451068055729,272657.5625
1080.3655398345727,272636.75
1080.3859729636606,272643.3125
1080.4064059928496,272635.84375
1080.4268389221395,272635.28125
1080.447272051519,272637.78125
1080.4677050809987,272681.9375
1080.4881380105726,272617.125
1080.5085711402571,272640.09375
1080.529004170021,272646.21875
1080.5494371999011,272637.0625
1080.569870229869,272664.15625
1080.590303159937,272647.09375
1080.6107362901091,272678.59375
1080.6311693203752,272672.625
1080.6516022507349,272723.59375
1080.672035381198,272657.53125
1080.6924684117475,272669.625
1080.7129013424128,272652.71875
1080.7333344731742,272658.625
1080.753767504037,272675.53125
1080.77420063498,272700.625
1080.7946335660454,272722.9375
1080.8150665971916,272674.75
1080.8354997284478,272700.71875
1080.8559326598042,272711.5625
1080.876365691256,272690.53125
1080.896798822796,272715.875
1080.9172317544508,272731.625
1080.9376647861936,272705.5625
1080.9580979180391,272699.34375
1080.978530949993,272685.71875
1080.9989639820342,272696.84375
1081.0193970141845,272717.46875
1081.0398300464367,272732.4375
1081.060263178777,272713.375
1081.080696111232,272724.96875
1081.101129143775,272725.03125
1081.121562276414,272710.9375
1081.1419952091674,272725.875
1081.162428342017,272731.0
1081.1828613749603,272749.25
1081.2032943080194,272712.6875
1081.2237274411673,272711.3125
1081.2441603744155,272749.125
1081.2645934077664,272747.6875
1081.2850265412198,272728.96875
1081.3054594747737,272727.34375
1081.3258925084228,272750.9375
1081.3463256421746,272770.3125
1081.3667585760268,272753.8125
1081.3871917099823,272720.71875
1081.407624744039,272735.78125
1081.4280577781974,272729.03125
1081.448490812465,272740.5625
1081.4689238468272,272746.6875
1081.489356881284,272765.78125
1081.5097899158573,272744.96875
1081.5302229505105,272752.0
1081.5506559852802,272765.375
1081.5710891201525,272735.09375
1081.591522055125,272777.3125
1081.6119551901938,272762.21875
1081.632388225371,272751.625
1081.6528211606492,272758.46875
1081.6936873315135,272774.0
1081.7141202671046,272758.96875
1081.7345534027772,272766.46875
1081.7549864385728,272730.1875
1081.7754195744565,272755.46875
1081.795852510455,272757.5
1081.8162855465562,272750.1875
1081.836718582752,272759.21875
1081.857151619064,272739.5
1081.87758455547,272786.4375
1081.8980176919722,272752.78125
1081.91845072859,272778.71875
1081.9388837653096,272779.125
1081.9593168021163,272772.28125
1081.97974983904,272769.78125
1082.0001829760658,272791.65625
1082.0206159131922,272801.96875
1082.0410489504284,272823.9375
1082.0614820877672,272783.84375
1082.0819150252064,272796.4375
1082.1023480627482,272771.84375
1082.1227812004,272775.40625
1082.1432142381454,272784.125
1082.1636471760066,272772.875
1082.184080313964,272810.8125
1082.2045133520223,272830.9375
1082.22494639019,272755.625
1082.2453794284663,272810.0625
1082.2658124668378,272802.40625
1082.286245605319,272823.40625
1082.3066785439078,272803.4375
1082.3271115825992,272827.96875
1082.3475447213932,272818.21875
1082.3679776602949,272812.03125
1082.3884106992991,272850.59375
1082.4088438383988,272853.4375
1082.4292767776203,272828.375
1082.4497099169312,272856.46875
1082.4701429563647,272930.6875
1082.4905758958994,272837.5625
1082.5110090355229,272861.46875
1082.5314419752683,272840.96875
1082.5518750151168,272829.96875
1082.5723081550675,272862.46875
1082.5927410951265,272858.875
1082.613174235281,272866.78125
1082.6336072755512,272840.71875
1082.654040315923,272818.3125
1082.6744733564046,272863.34375
1082.6949063969878,272823.90625
1082.7153394376874,272853.0
1082.7357724784815,272873.25
1082.7562055193848,272857.0
1082.7766385603973,272873.9375
1082.7970717015123,272874.65625
1082.8175046427425,272856.75
1082.8379377840683,272847.46875
1082.8583708254955,272888.3125
1082.8788037670456,272882.1875
1082.899236908699,272875.90625
1082.9196699504464,272889.75
1082.9401028923166,272872.96875
1082.980969076365,272892.125
1083.001402018548,272873.09375
1083.021835160842,272896.375
1083.0422682032367,272888.1875
1083.0627013457488,272852.625
1083.0831342883612,272893.8125
1083.1035673310762,272840.5
1083.1240004739084,272879.9375
1083.1444334168482,272875.9375
1083.1648664598906,272908.8125
1083.1852995030422,272890.125
1083.205732546303,272884.78125
1083.2261656896662,272905.8125
1083.2465986331445,272877.71875
1083.2670316767326,272867.3125
1083.287464820423,272881.625
1083.3078978642152,272870.25
1083.32833080813,272869.1875
1083.3487639521409,273031.25
1083.3691969962674,272910.625
1083.3896299405096,272922.15625
1083.4100630848409,272918.46875
1083.4304961292946,272865.625
1083.4509292738512,272868.5625
1083.4713622185227,272899.28125
1083.491795263304,272861.96875
1083.5122284081954,272890.78125
1083.532661353187,272869.40625
1083.5530943982883,272897.65625
1083.573527543493,272891.4375
1083.5939604888265,272884.78125
1083.6143935342552,272866.21875
1083.634826679801,272901.96875
1083.6552596254478,272857.75
1083.6756927712122,272884.71875
1083.6961258170777,272887.21875
1083.716558763066,272885.25
1083.736991909158,272880.90625
1083.757424955358,272866.46875
1083.7778580016602,272858.4375
1083.798291048079,272840.21875
1083.8187240946063,272915.71875
1083.8391571412503,272875.625
1083.8595901880035,272889.125
1083.8800232348583,272856.46875
1083.90045628183,272888.65625
1083.9208893289178,272884.5
1083.9413223761076,272865.5
1083.9617554234137,272833.125
1083.982188470829,272836.90625
1084.002621518346,272834.28125
1084.0230546659732,272856.375
1084.0434876137297,272866.3125
1084.063920761575,272846.15625
1084.0843538095503,272893.5
1084.1047867576344,272889.375
1084.1252199058144,272894.0
1084.145652954125,272856.375
1084.166085902536,272864.5
1084.186519051058,272871.875
1084.2069520996956,272861.03125
1084.227385048449,272897.34375
1084.2478181972983,272877.5625
1084.268251246271,272853.96875
1084.2886843953456,272916.8125
1084.3091173445428,272897.25
1084.329550393857,272883.53125
1084.349983543274,272864.0625
1084.3704164927983,272853.84375
1084.3908495424475,272882.125
1084.4112826921992,272858.5625
1084.4317156420657,272862.4375
1084.45214879205,272870.625
1084.4725817421495,272872.5625
1084.493014892345,272855.125
1084.513447942656,272878.5625
1084.5338809930836,272846.625
1084.554313943634,272865.1875
1084.574747094288,272881.4375
1084.5951801450574,272854.8125
1084.6156130959353,272856.90625
1084.6360462469383,272852.25
1084.6769124492566,272859.0625
1084.697345400593,272830.5
1084.7177784520463,272848.46875
1084.7382116036097,272892.90625
1084.758644555266,272874.875
1084.7790776070617,272897.9375
1084.7995107589522,272889.125
1084.819943710987,272893.625
1084.8403768631033,272875.5625
1084.8608099153423,272853.8125
1084.881242867712,272820.0625
1084.9016760201775,272866.15625
1084.922109072766,272872.28125
1084.9425420254702,272861.1875
1084.9629751782704,272843.75
1084.9834082312082,272854.78125
1085.0038412842478,272856.4375
1085.0242743373965,272836.25
1085.044707390669,272867.0
1085.0651405440583,272856.90625
1085.0855734975555,272847.21875
1085.1060065511774,272804.8125
1085.126439604901,272823.5625
1085.1468726587482,272820.46875
1085.167305712719,272828.0
1085.1877388667926,272843.53125
1085.2081718209738,272810.375
1085.2286048752794,272829.375
1085.2490380297022,272826.84375
1085.2694709842326,272853.90625
1085.2899041388882,272798.40625
1085.3103371936595,272826.625
1085.3307701485392,272838.65625
1085.351203303544,272845.90625
1085.37163635865,272847.0625
1085.392069313879,272799.3125
1085.4125024692185,272826.28125
1085.4329355246882,272811.96875
1085.453368680268,272809.375
1085.4738016359552,272806.28125
1085.4942346917596,272815.4375
1085.5146678476883,272800.3125
1085.535100803725,272832.40625
